"pid","assessed_value"
3613,247345.319226603
3614,74271.9186335116
3615,66201.4333922074
3616,100048.166221984
3617,299527.350968441
3618,86153.3924450474
3619,166458.454794411
3620,682883.06418109
3621,124920.970715271
3622,203487.610292107
3623,540144.976604642
3624,522122.768495012
3625,186086.679669084
3626,158640.83803772
3627,384660.648759145
3628,690149.267770422
3629,153163.310791323
3630,86596.3147572154
3631,174166.578870616
3632,39641.2747215629
3633,12124.4251140018
3634,198420.1422892
3635,674464.693755825
3636,240882.844448429
3637,275658.097353565
3638,332489.069814496
3639,156558.785599434
3640,617117.508573682
3641,266509.520855455
3642,171643.014107551
3643,305973.877130341
3644,150227.300128461
3645,255745.741800313
3646,34144.4483152795
3647,231167.622528093
3648,120220.089198875
3649,293465.730321601
3650,185884.877808341
3651,303746.845975959
3652,127636.121657804
3653,314176.31830522
3654,204245.53490466
3655,949953.716382297
3656,358603.349752649
3657,22977.2516143813
3658,98543.7867204262
3659,162420.074545208
3660,157695.564695749
3661,97642.5571475626
3662,332361.411594199
3663,88342.3215061247
3664,25139.2891074824
3665,172550.785070286
3666,261111.062860967
3667,223750.665496468
3668,349564.956224393
3669,22776.9645827162
3670,15853.1388428492
3671,289714.429283982
3672,534657.614769228
3673,188618.024730813
3674,173205.75182163
3675,233402.44200492
3676,297626.797830746
3677,151216.104715436
3678,1007094.07374165
3679,14978.1569050102
3680,180804.677932609
3681,176541.692076896
3682,1496701.46175538
3683,408926.118549556
3684,184141.312792019
3685,209313.400991215
3686,68357.7196363028
3687,36000.9678538012
3688,106343.593605119
3689,175959.146193034
3690,256614.438570245
3691,279689.693494574
3692,160706.881195335
3693,243037.539328029
3694,545306.276893088
3695,273458.531946914
3696,550455.557436538
3697,120306.297625575
3698,460010.617857924
3699,147917.040687309
3700,110755.434375921
3701,173594.478198661
3702,348115.2533076
3703,275360.279840707
3704,77290.5776692074
3705,79383.0812346298
3706,386699.913051328
3707,650678.168712112
3708,351309.295696472
3709,394940.267311401
3710,303427.524591562
3711,223316.640420765
3712,32019.9540163396
3713,586998.861462472
3714,238027.805722925
3715,452124.36349984
3716,372768.050021483
3717,396026.025233043
3718,1058189.45253235
3719,72138.6996160877
3720,131177.471452335
3721,434123.335049101
3722,55098.0143876064
3723,122646.241491442
3724,253065.6222642
3725,108257.859851199
3726,225836.268368269
3727,327580.850811593
3728,254670.769712496
3729,15054.3723716039
3730,118563.975783147
3731,199300.565344291
3732,169532.551691838
3733,469845.280636179
3734,140483.27758504
3735,608866.589279285
3736,627933.68577104
3737,53822.9282472059
3738,318853.565595107
3739,279225.577013989
3740,153614.199051985
3741,444202.960390226
3742,50256.6267703599
3743,503684.923372723
3744,240945.283904158
3745,264759.347896526
3746,105978.752780655
3747,75615.846114596
3748,21939.1037670152
3749,192520.612593048
3750,246848.837548272
3751,50489.4198529759
3752,210275.845442439
3753,347031.720811098
3754,285889.941845133
3755,193351.408099251
3756,199588.800486632
3757,187186.428440821
3758,138050.693909582
3759,183105.451731225
3760,354666.130705779
3761,100700.639668235
3762,354199.154120239
3763,583916.615431775
3764,84329.7932377835
3765,73436.451603334
3766,553572.418652978
3767,398442.771151409
3768,66099.4518512303
3769,104785.501835072
3770,154148.12532939
3771,349846.820969847
3772,309453.062894671
3773,484769.591821266
3774,1127275.31748932
3775,274235.502500973
3776,125969.098863565
3777,153393.793807887
3778,604472.156572551
3779,249436.720149787
3780,128672.22660165
3781,537856.158011504
3782,78721.1629059023
3783,167356.265746493
3784,265743.775310632
3785,29845.6030628968
3786,121263.805198135
3787,141267.574483207
3788,587396.940400674
3789,422523.963148542
3790,1203570.05087988
3791,303509.900820665
3792,226578.863117182
3793,825998.764304526
3794,467353.979159576
3795,197860.271969015
3796,403120.637596808
3797,249261.140455825
3798,657186.919820423
3799,67517.5723562499
3800,387287.779962937
3801,219128.957542811
3802,202190.587912834
3803,209222.707118657
3804,577922.465107053
3805,439560.266305517
3806,80437.4911083756
3807,311515.082922862
3808,208284.342652705
3809,168669.328360426
3810,76664.424279383
3811,155139.212095182
3812,181880.730936934
3813,314231.902914153
3814,421221.03748029
3815,235254.912558007
3816,123021.406172394
3817,232252.057933131
3818,579713.986688665
3819,249694.351481608
3820,240320.859855077
3821,202644.772031824
3822,156531.969417593
3823,128251.677171273
3824,46923.3355114412
3825,94939.39337921
3826,136954.294532082
3827,85502.9729749905
3828,384094.223881224
3829,52723.9544488368
3830,157126.137732505
3831,735820.786427055
3832,23818.9538549384
3833,80184.3200570649
3834,163223.87100128
3835,136490.794497591
3836,282794.21996686
3837,249529.120129971
3838,938013.224307332
3839,361831.401883735
3840,100999.819810456
3841,374042.299503477
3842,27060.5924202355
3843,213792.126044163
3844,217833.942559381
3845,494685.282100422
3846,43187.2795751743
3847,224129.745035757
3848,372612.424849991
3849,760178.186782799
3850,572129.215223029
3851,134614.798220584
3852,108919.757357354
3853,176016.258820504
3854,235141.647670503
3855,132727.63285602
3856,178035.235948664
3857,367984.598002051
3858,218937.138148911
3859,146559.214396799
3860,1620702.74213902
3861,134258.160861276
3862,90244.6613995076
3863,441446.669020638
3864,44952.5817382522
3865,23648.9881583973
3866,121509.138186445
3867,175887.194144381
3868,884887.272061836
3869,98571.2111890167
3870,348347.782075857
3871,123458.519291077
3872,196054.924028927
3873,331556.648561471
3874,149618.146303745
3875,396085.86783854
3876,718275.020644233
3877,270223.268425601
3878,88792.6369805064
3879,217731.247804563
3880,137148.403526985
3881,410094.448502478
3882,93297.0056640244
3883,165645.792320184
3884,94382.4761789998
3885,7369.74629238824
3886,206811.529699697
3887,135293.456942536
3888,565051.697489642
3889,572426.973277731
3890,82950.8641311329
3891,264784.577811926
3892,326472.638006564
3893,157730.81808157
3894,94411.8149442271
3895,408434.200721531
3896,289390.027755933
3897,234421.398553752
3898,33633.413594853
3899,865497.468189825
3900,148026.35402126
3901,165242.428040682
3902,664796.272060527
3903,145637.790301793
3904,93480.5890086416
3905,150787.52247273
3906,268927.582656035
3907,875024.335753734
3908,3362.06522583507
3909,231983.068181564
3910,22419.1811069548
3911,140282.333025383
3912,142193.80753396
3913,133612.575348837
3914,217585.599739588
3915,17436.4353134337
3916,163239.629924777
3917,574481.274128043
3918,146816.092506972
3919,932250.048069807
3920,864891.111416639
3921,177372.090367782
3922,605390.276106722
3923,193638.37449736
3924,557844.478607338
3925,233740.643524433
3926,174646.872597608
3927,348308.691892413
3928,62910.5788232139
3929,2501836.66073692
3930,294449.166974821
3931,20487.9155948836
3932,103204.288776933
3933,196926.785548136
3934,484827.623025893
3935,124725.894837942
3936,568799.539247219
3937,49388.6985047331
3938,0
3939,101422.813278526
3940,465625.2884502
3941,1216.90466746863
3942,478105.893506492
3943,106306.67668803
3944,107252.824026511
3945,215105.489821755
3946,92023.9138184476
3947,1120382.34288552
3948,231117.927107125
3949,168341.433384662
3950,311291.74321608
3951,678815.089609051
3952,469982.828482764
3953,804251.11820895
3954,164111.294004664
3955,400293.183413334
3956,102018.423920593
3957,294917.125026662
3958,66726.8832149871
3959,272809.781702131
3960,79896.5097115514
3961,337798.339712136
3962,267807.001162033
3963,48259.4776487466
3964,403360.049839117
3965,315630.928812088
3966,274472.34884157
3967,140810.264593466
3968,59120.4581428335
3969,323359.081945669
3970,149599.312138606
3971,536934.419527746
3972,103906.864420724
3973,106095.114135904
3974,282111.149855334
3975,269151.106017831
3976,368522.597733615
3977,441028.677065302
3978,112624.424431097
3979,360278.095358946
3980,144812.531539505
3981,123703.005239951
3982,613778.983949627
3983,602482.648822411
3984,61491.6477407878
3985,179864.908322152
3986,476450.487217834
3987,229583.921522671
3988,103214.400570139
3989,300979.992895458
3990,36391.9813933808
3991,214647.060135483
3992,125954.13439507
3993,53536.9780567629
3994,326629.419279931
3995,125954.13439507
3996,25738.1434396841
3997,39623.2692574566
3998,725063.536548464
3999,169937.192977028
4000,81713.0143974567
4001,96991.2721544719
4002,154429.92279447
4003,111212.209344262
4004,136816.396138866
4005,210632.729581769
4006,116971.520233388
4007,244173.65227553
4008,97339.6828375896
4009,272723.700990737
4010,694795.490201279
4011,86069.4567656449
4012,229565.622486356
4013,155570.510423281
4014,133437.578416885
4015,345218.93422519
4016,329997.933325763
4017,302257.720664114
4018,76328.8041083696
4019,89113.8114367547
4020,7414.80485128547
4021,138109.640563617
4022,345297.94747727
4023,183777.217682014
4024,278724.933361763
4025,131938.584499114
4026,89698.7936641841
4027,109235.065445924
4028,182514.523229751
4029,192682.971152948
4030,17216.028190668
4031,517554.729915085
4032,249522.182463466
4033,497012.288443553
4034,349368.29911409
4035,37300.5088558561
4036,387517.774860326
4037,28845.6084408097
4038,200701.062622711
4039,109155.676064868
4040,177854.457592203
4041,181594.946451979
4042,136686.518945339
4043,95125.1146822369
4044,1669063.29952261
4045,129271.715183749
4046,309085.14519464
4047,79274.3154077481
4048,143150.977720013
4049,55766.8908509709
4050,258302.980658861
4051,64803.1122199841
4052,115344.506353266
4053,402730.891362697
4054,13557.152764596
4055,344752.923437931
4056,233898.994400882
4057,655113.810366035
4058,345548.731129115
4059,227639.003919596
4060,138219.247198924
4061,225439.90474606
4062,121572.483116837
4063,10472.4710304382
4064,66379.0711266387
4065,134787.042795932
4066,421756.907976631
4067,103973.789561819
4068,337082.464843101
4069,75983.8720640047
4070,605360.831921615
4071,75434.7860348579
4072,246556.628495281
4073,255174.358364973
4074,376362.591167034
4075,159736.066876325
4076,195698.627916797
4077,413606.859276402
4078,126752.774506075
4079,103971.991833649
4080,1657729.84279337
4081,285208.585495416
4082,79540.5320818592
4083,70009.8208623188
4084,337008.969418027
4085,92330.6664939578
4086,79418.7914189476
4087,578810.286542739
4088,104745.342669446
4089,528282.86656031
4090,235275.31210117
4091,303680.008485573
4092,229906.079798277
4093,140479.747830519
4094,250738.876183292
4095,154991.05308049
4096,40148.5254705694
4097,0
4098,255975.284200601
4099,101106.337598729
4100,1136036.6178746
4101,65687.9754193902
4102,638548.636496085
4103,924317.948930373
4104,289315.394313095
4105,119168.160338234
4106,39537.6087634747
4107,396242.070067336
4108,478656.093694772
4109,201465.552904315
4110,337518.502135813
4111,314748.856327786
4112,691413.311533233
4113,260431.635048393
4114,19957.5108730979
4115,223846.868384177
4116,121601.559583661
4117,880768.486631006
4118,68581.9854820366
4119,282326.233360246
4120,1915709.2226809
4121,291586.612207943
4122,372813.252175677
4123,257550.861586093
4124,110081.269029833
4125,192746.294112684
4126,413417.704733229
4127,296803.017329571
4128,108105.457689591
4129,464723.040179527
4130,113916.060816333
4131,450243.067439405
4132,147805.550081116
4133,65492.4582630525
4134,630369.472595085
4135,315235.987070948
4136,311810.424878224
4137,2110495.82928432
4138,198582.185424638
4139,974389.07990925
4140,69657.3096690174
4141,716818.934952635
4142,207605.229787936
4143,153186.742207059
4144,78829.5604505445
4145,120390.520102077
4146,225004.747613819
4147,94492.8782317125
4148,82398.2566917097
4149,296145.074788824
4150,240227.723969362
4151,155526.627650477
4152,274035.443023976
4153,209459.569703806
4154,234972.747704171
4155,0
4156,436715.939437674
4157,93386.906823949
4158,10079.7270106497
4159,209780.401542169
4160,336562.707011671
4161,92264.792515591
4162,351202.327470872
4163,234859.010714118
4164,553617.422191632
4165,113539.743131889
4166,141815.030335442
4167,510538.87244986
4168,179435.564220868
4169,98068.1649515359
4170,51469.3912359689
4171,22357.0804492373
4172,219311.43761093
4173,30506.45781182
4174,218174.885166347
4175,97900.0389080181
4176,95787.4030135084
4177,99103.0791588972
4178,394181.182146677
4179,153294.218907564
4180,709637.476612304
4181,170910.399786309
4182,372333.624915944
4183,131682.831916743
4184,778955.10543553
4185,303458.47440504
4186,61192.7919868452
4187,299458.086340169
4188,314767.030662442
4189,144855.496083154
4190,646667.219449079
4191,160266.40120021
4192,134300.353012025
4193,47468.0077970718
4194,130297.31035133
4195,109167.656921311
4196,130791.157942821
4197,70447.555891936
4198,53353.3983967539
4199,773824.365778022
4200,436303.725043539
4201,168875.556926507
4202,116340.384653632
4203,313156.614239486
4204,279373.025560299
4205,174300.789997429
4206,95213.1218357657
4207,180582.152521852
4208,95679.4672690257
4209,26135.254895267
4210,40936.4691264645
4211,212268.202429592
4212,1160.77961470763
